SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,TaskType,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating,SessionMonth,SessionDay,Promts_Per_Min,duration_bin,Discipline_mod,StudentLevel_ord
SESSION09095,Graduate,Math,2024-07-21,7.73,1,Writing,2,Idea Drafted,True,2.3,7,Sunday,0.129366106080207,6-15,Math,2
SESSION09096,Undergraduate,Business,2025-06-10,24.92,6,Writing,1,Assignment Completed,True,1.1,6,Tuesday,0.2407704654895666,16-30,Business,1
SESSION09097,Undergraduate,Biology,2024-11-04,64.83,13,Writing,4,Idea Drafted,False,4.7,11,Monday,0.20052444855776647,60+,Biology,1
SESSION09098,Undergraduate,Computer Science,2025-06-21,23.75,5,Studying,5,Assignment Completed,True,4.9,6,Saturday,0.21052631578947367,16-30,Computer Science,1
SESSION09099,Undergraduate,Biology,2025-03-21,28.11,13,Writing,3,Assignment Completed,False,3.6,3,Friday,0.4624688722874422,16-30,Biology,1
SESSION09100,Undergraduate,Math,2025-04-28,7.45,1,Homework Help,3,Assignment Completed,False,2.7,4,Monday,0.1342281879194631,6-15,Math,1
SESSION09101,Graduate,Engineering,2025-04-25,9.6,3,Research,5,Confused,False,5.0,4,Friday,0.3125,6-15,Engineering,2
SESSION09102,Undergraduate,Engineering,2025-01-16,13.57,2,Writing,5,Assignment Completed,True,4.2,1,Thursday,0.14738393515106854,6-15,Engineering,1
SESSION09103,Graduate,Psychology,2025-01-02,16.75,5,Research,4,Idea Drafted,True,5.0,1,Thursday,0.29850746268656714,16-30,Psychology,2
SESSION09104,Undergraduate,Math,2024-09-11,16.82,3,Coding,4,Confused,False,3.1,9,Wednesday,0.178359096313912,16-30,Math,1
SESSION09105,Undergraduate,Engineering,2024-11-18,15.67,3,Homework Help,3,Confused,False,3.1,11,Monday,0.1914486279514997,16-30,Engineering,1
SESSION09106,Undergraduate,Math,2025-04-14,1.24,1,Studying,4,Assignment Completed,True,4.3,4,Monday,0.8064516129032259,0-5,Math,1
SESSION09107,Undergraduate,History,2024-11-27,25.41,10,Writing,3,Assignment Completed,True,1.5,11,Wednesday,0.3935458480913026,16-30,History,1
SESSION09108,Undergraduate,Psychology,2024-08-17,6.29,2,Brainstorming,2,Assignment Completed,True,1.7,8,Saturday,0.3179650238473768,6-15,Psychology,1
SESSION09109,Undergraduate,Biology,2025-06-14,38.74,16,Coding,3,Assignment Completed,True,3.3,6,Saturday,0.4130098089829633,31-60,Biology,1
SESSION09110,Undergraduate,Biology,2024-12-11,12.67,3,Writing,5,Assignment Completed,True,5.0,12,Wednesday,0.23677979479084452,6-15,Biology,1
SESSION09111,Undergraduate,Math,2024-07-24,4.22,1,Coding,4,Assignment Completed,True,2.5,7,Wednesday,0.23696682464454977,0-5,Math,1
SESSION09112,Graduate,Math,2024-09-16,22.16,6,Writing,5,Assignment Completed,True,5.0,9,Monday,0.27075812274368233,16-30,Math,2
SESSION09113,Undergraduate,Business,2025-03-19,6.84,1,Coding,2,Assignment Completed,False,1.0,3,Wednesday,0.14619883040935672,6-15,Business,1
SESSION09114,High School,Math,2024-11-06,15.85,5,Writing,4,Confused,True,3.6,11,Wednesday,0.31545741324921134,16-30,Math,0
SESSION09115,Undergraduate,Engineering,2025-01-07,34.15,9,Writing,2,Idea Drafted,True,2.0,1,Tuesday,0.2635431918008785,31-60,Engineering,1
SESSION09116,Graduate,Biology,2025-03-30,23.17,7,Homework Help,3,Gave Up,False,2.8,3,Sunday,0.3021148036253776,16-30,Biology,2
SESSION09117,Undergraduate,Computer Science,2025-02-11,31.91,10,Writing,3,Gave Up,True,3.8,2,Tuesday,0.31338138514572234,31-60,Computer Science,1
SESSION09118,Undergraduate,Math,2024-11-26,46.52,10,Coding,4,Confused,False,4.5,11,Tuesday,0.21496130696474633,31-60,Math,1
SESSION09119,Undergraduate,Math,2025-01-30,8.35,1,Homework Help,3,Gave Up,False,3.6,1,Thursday,0.11976047904191617,6-15,Math,1
SESSION09120,Undergraduate,Engineering,2024-09-27,16.64,5,Studying,3,Assignment Completed,True,2.9,9,Friday,0.3004807692307692,16-30,Engineering,1
SESSION09121,Undergraduate,Engineering,2024-09-13,6.69,1,Coding,4,Assignment Completed,True,3.8,9,Friday,0.14947683109118085,6-15,Engineering,1
SESSION09122,Graduate,Math,2024-11-08,28.61,7,Writing,3,Idea Drafted,False,4.8,11,Friday,0.2446696959105208,16-30,Math,2
SESSION09123,High School,Business,2024-09-25,1.71,1,Studying,4,Idea Drafted,True,3.5,9,Wednesday,0.5847953216374269,0-5,Business,0
SESSION09124,Undergraduate,History,2025-04-30,16.29,5,Coding,3,Confused,False,3.0,4,Wednesday,0.3069367710251688,16-30,History,1
SESSION09125,Graduate,Computer Science,2025-02-19,42.98,17,Coding,3,Confused,True,3.2,2,Wednesday,0.3955328059562587,31-60,Computer Science,2
SESSION09126,Undergraduate,Business,2024-07-17,16.13,3,Homework Help,3,Idea Drafted,True,2.6,7,Wednesday,0.18598884066955984,16-30,Business,1
SESSION09127,High School,Computer Science,2025-03-24,10.41,2,Writing,3,Confused,True,4.7,3,Monday,0.19212295869356388,6-15,Computer Science,0
SESSION09128,Graduate,Computer Science,2024-06-26,19.55,4,Writing,5,Confused,False,5.0,6,Wednesday,0.20460358056265984,16-30,Computer Science,2
SESSION09129,Undergraduate,Biology,2025-02-22,2.73,1,Studying,3,Confused,False,2.3,2,Saturday,0.3663003663003663,0-5,Biology,1
SESSION09130,Undergraduate,Psychology,2024-10-31,9.05,4,Studying,3,Gave Up,False,3.5,10,Thursday,0.4419889502762431,6-15,Psychology,1
SESSION09131,Undergraduate,Computer Science,2025-01-21,26.34,5,Coding,4,Assignment Completed,True,4.7,1,Tuesday,0.18982536066818528,16-30,Computer Science,1
SESSION09132,Undergraduate,Psychology,2024-10-26,11.68,3,Coding,5,Assignment Completed,True,5.0,10,Saturday,0.2568493150684932,6-15,Psychology,1
SESSION09133,Undergraduate,Engineering,2025-05-29,13.16,2,Coding,4,Assignment Completed,True,2.8,5,Thursday,0.1519756838905775,6-15,Engineering,1
SESSION09134,High School,Biology,2025-04-11,3.3,1,Homework Help,2,Assignment Completed,True,1.4,4,Friday,0.30303030303030304,0-5,Biology,0
SESSION09135,Undergraduate,Business,2025-05-16,10.38,2,Studying,5,Gave Up,False,4.5,5,Friday,0.19267822736030826,6-15,Business,1
SESSION09136,Undergraduate,Math,2024-12-08,7.05,3,Writing,3,Idea Drafted,True,3.2,12,Sunday,0.425531914893617,6-15,Math,1
SESSION09137,Undergraduate,Psychology,2024-07-29,19.15,6,Homework Help,2,Assignment Completed,True,1.2,7,Monday,0.3133159268929504,16-30,Psychology,1
SESSION09138,Undergraduate,Engineering,2024-11-13,17.92,4,Writing,3,Gave Up,True,2.2,11,Wednesday,0.2232142857142857,16-30,Engineering,1
SESSION09139,Undergraduate,Engineering,2025-02-24,10.0,2,Studying,2,Assignment Completed,True,2.9,2,Monday,0.2,6-15,Engineering,1
SESSION09140,High School,Biology,2024-10-15,33.25,11,Writing,5,Assignment Completed,True,5.0,10,Tuesday,0.3308270676691729,31-60,Biology,0
SESSION09141,Undergraduate,Biology,2024-12-15,80.0,16,Writing,4,Idea Drafted,True,2.8,12,Sunday,0.2,60+,Biology,1
SESSION09142,High School,Psychology,2025-03-09,14.45,3,Studying,5,Confused,False,4.6,3,Sunday,0.20761245674740486,6-15,Psychology,0
SESSION09143,Undergraduate,History,2024-09-27,11.54,2,Coding,3,Assignment Completed,True,3.0,9,Friday,0.1733102253032929,6-15,History,1
SESSION09144,Undergraduate,Psychology,2024-07-27,17.65,6,Writing,3,Idea Drafted,False,3.3,7,Saturday,0.33994334277620397,16-30,Psychology,1
SESSION09145,Graduate,Psychology,2025-03-03,30.66,9,Studying,5,Confused,False,4.9,3,Monday,0.29354207436399216,31-60,Psychology,2
SESSION09146,Undergraduate,Engineering,2024-10-31,40.58,10,Studying,3,Idea Drafted,False,2.3,10,Thursday,0.24642681123706262,31-60,Engineering,1
SESSION09147,High School,Psychology,2025-05-24,10.39,2,Writing,3,Assignment Completed,True,2.5,5,Saturday,0.19249278152069296,6-15,Psychology,0
SESSION09148,Graduate,Psychology,2024-11-20,12.56,2,Brainstorming,2,Idea Drafted,True,1.6,11,Wednesday,0.1592356687898089,6-15,Psychology,2
SESSION09149,Graduate,History,2025-05-08,51.14,24,Homework Help,3,Idea Drafted,True,2.9,5,Thursday,0.4692999608916699,31-60,History,2
SESSION09150,Undergraduate,Business,2024-11-16,26.38,7,Studying,4,Assignment Completed,True,4.5,11,Saturday,0.265352539802881,16-30,Business,1
SESSION09151,Graduate,Psychology,2024-09-24,21.88,5,Research,3,Assignment Completed,True,3.9,9,Tuesday,0.22851919561243145,16-30,Psychology,2
SESSION09152,Undergraduate,Engineering,2025-02-06,18.94,4,Coding,4,Confused,True,3.5,2,Thursday,0.21119324181626187,16-30,Engineering,1
SESSION09153,Undergraduate,Biology,2024-12-30,1.87,1,Studying,3,Idea Drafted,True,2.9,12,Monday,0.53475935828877,0-5,Biology,1
SESSION09154,High School,Psychology,2025-01-30,29.64,6,Coding,4,Assignment Completed,False,4.3,1,Thursday,0.20242914979757085,16-30,Psychology,0
SESSION09155,High School,History,2024-09-04,27.86,7,Coding,1,Assignment Completed,True,1.1,9,Wednesday,0.25125628140703515,16-30,History,0
SESSION09156,Undergraduate,History,2024-11-09,15.32,4,Homework Help,3,Confused,False,2.8,11,Saturday,0.2610966057441253,16-30,History,1
SESSION09157,Graduate,Math,2024-11-05,27.54,12,Studying,5,Assignment Completed,True,4.7,11,Tuesday,0.4357298474945534,16-30,Math,2
SESSION09158,High School,Biology,2025-04-26,8.88,1,Homework Help,5,Assignment Completed,True,5.0,4,Saturday,0.1126126126126126,6-15,Biology,0
SESSION09159,Undergraduate,Engineering,2025-05-30,44.42,20,Writing,2,Assignment Completed,True,3.0,5,Friday,0.45024763619990993,31-60,Engineering,1
SESSION09160,High School,Engineering,2024-08-07,18.72,8,Brainstorming,4,Confused,False,4.7,8,Wednesday,0.4273504273504274,16-30,Engineering,0
SESSION09161,Undergraduate,Biology,2024-08-02,48.9,20,Brainstorming,4,Gave Up,True,4.1,8,Friday,0.40899795501022496,31-60,Biology,1
SESSION09162,High School,Engineering,2024-11-18,12.74,3,Coding,3,Confused,False,2.5,11,Monday,0.23547880690737832,6-15,Engineering,0
SESSION09163,Graduate,History,2024-10-14,18.0,4,Homework Help,4,Confused,False,4.0,10,Monday,0.2222222222222222,16-30,History,2
SESSION09164,High School,Biology,2024-09-27,18.87,6,Writing,5,Assignment Completed,True,5.0,9,Friday,0.3179650238473768,16-30,Biology,0
SESSION09165,Undergraduate,Math,2024-11-23,28.42,7,Homework Help,4,Idea Drafted,True,4.0,11,Saturday,0.2463054187192118,16-30,Math,1
SESSION09166,Graduate,Biology,2025-03-14,26.44,5,Coding,2,Assignment Completed,True,1.4,3,Friday,0.18910741301059,16-30,Biology,2
SESSION09167,Graduate,Computer Science,2025-02-17,6.45,2,Studying,4,Idea Drafted,True,2.7,2,Monday,0.31007751937984496,6-15,Computer Science,2
SESSION09168,Undergraduate,Engineering,2024-07-10,17.53,4,Coding,4,Assignment Completed,True,3.3,7,Wednesday,0.22818026240730174,16-30,Engineering,1
SESSION09169,High School,Engineering,2025-03-07,15.65,3,Writing,4,Idea Drafted,True,3.3,3,Friday,0.19169329073482427,16-30,Engineering,0
SESSION09170,Undergraduate,Psychology,2024-08-15,19.33,4,Coding,4,Gave Up,False,4.1,8,Thursday,0.20693222969477498,16-30,Psychology,1
SESSION09171,Undergraduate,Business,2025-05-15,9.74,2,Studying,3,Assignment Completed,True,3.2,5,Thursday,0.2053388090349076,6-15,Business,1
SESSION09172,Undergraduate,History,2025-01-07,47.41,15,Brainstorming,3,Confused,True,4.1,1,Tuesday,0.31638894747943475,31-60,History,1
SESSION09173,High School,Computer Science,2025-06-12,12.1,3,Writing,5,Assignment Completed,True,5.0,6,Thursday,0.24793388429752067,6-15,Computer Science,0
SESSION09174,Undergraduate,History,2024-09-25,19.33,8,Writing,2,Assignment Completed,True,3.1,9,Wednesday,0.41386445938954997,16-30,History,1
SESSION09175,Undergraduate,Psychology,2024-12-24,8.25,1,Writing,4,Idea Drafted,True,5.0,12,Tuesday,0.12121212121212122,6-15,Psychology,1
SESSION09176,Undergraduate,Business,2024-12-29,33.23,10,Writing,4,Idea Drafted,True,4.7,12,Sunday,0.3009328919650918,31-60,Business,1
SESSION09177,Undergraduate,Engineering,2024-09-02,31.72,7,Homework Help,3,Gave Up,True,4.1,9,Monday,0.22068095838587642,31-60,Engineering,1
SESSION09178,Graduate,Math,2024-12-18,15.46,3,Writing,5,Assignment Completed,True,5.0,12,Wednesday,0.19404915912031045,16-30,Math,2
SESSION09179,High School,Computer Science,2024-07-04,12.27,3,Coding,4,Idea Drafted,False,3.4,7,Thursday,0.24449877750611249,6-15,Computer Science,0
SESSION09180,Undergraduate,Math,2025-05-22,5.48,1,Homework Help,3,Gave Up,False,2.0,5,Thursday,0.18248175182481752,6-15,Math,1
SESSION09181,Undergraduate,Math,2024-08-24,3.2,1,Homework Help,5,Gave Up,True,5.0,8,Saturday,0.3125,0-5,Math,1
SESSION09182,Graduate,Computer Science,2025-01-21,63.28,13,Homework Help,3,Assignment Completed,False,3.0,1,Tuesday,0.2054361567635904,60+,Computer Science,2
SESSION09183,Undergraduate,Psychology,2025-02-09,5.7,2,Writing,2,Idea Drafted,True,1.1,2,Sunday,0.3508771929824561,6-15,Psychology,1
SESSION09184,Undergraduate,Psychology,2024-12-04,8.11,3,Studying,4,Idea Drafted,False,4.0,12,Wednesday,0.36991368680641185,6-15,Psychology,1
SESSION09185,Undergraduate,Computer Science,2025-04-17,6.39,2,Studying,3,Idea Drafted,True,2.6,4,Thursday,0.3129890453834116,6-15,Computer Science,1
SESSION09186,Graduate,Computer Science,2025-03-03,18.96,3,Brainstorming,2,Idea Drafted,True,1.1,3,Monday,0.1582278481012658,16-30,Computer Science,2
SESSION09187,Undergraduate,Psychology,2024-11-17,25.04,6,Writing,5,Idea Drafted,False,5.0,11,Sunday,0.23961661341853036,16-30,Psychology,1
SESSION09188,Graduate,Biology,2024-11-30,14.86,6,Coding,4,Assignment Completed,True,3.2,11,Saturday,0.4037685060565276,6-15,Biology,2
SESSION09189,Undergraduate,Math,2024-06-25,5.29,1,Studying,4,Idea Drafted,True,3.3,6,Tuesday,0.1890359168241966,6-15,Math,1
SESSION09190,Undergraduate,Computer Science,2024-11-04,2.8,1,Writing,4,Confused,False,3.8,11,Monday,0.35714285714285715,0-5,Computer Science,1
SESSION09191,Undergraduate,Computer Science,2025-06-14,13.07,4,Coding,3,Assignment Completed,False,3.4,6,Saturday,0.306044376434583,6-15,Computer Science,1
SESSION09192,Graduate,History,2024-09-28,34.75,17,Writing,5,Assignment Completed,True,3.9,9,Saturday,0.4892086330935252,31-60,History,2
SESSION09193,High School,History,2024-10-16,12.52,2,Studying,2,Assignment Completed,False,1.0,10,Wednesday,0.1597444089456869,6-15,History,0
SESSION09194,High School,Math,2024-08-31,11.61,3,Writing,5,Idea Drafted,False,4.4,8,Saturday,0.2583979328165375,6-15,Math,0
SESSION09195,High School,Computer Science,2025-01-12,48.51,14,Studying,4,Confused,False,4.7,1,Sunday,0.28860028860028863,31-60,Computer Science,0
SESSION09196,Graduate,History,2024-07-25,4.58,2,Studying,2,Assignment Completed,True,1.1,7,Thursday,0.4366812227074236,0-5,History,2
SESSION09197,Undergraduate,Math,2024-11-17,20.43,4,Research,2,Confused,False,1.5,11,Sunday,0.19579050416054822,16-30,Math,1
SESSION09198,Graduate,Math,2025-05-03,51.74,22,Writing,3,Assignment Completed,True,3.1,5,Saturday,0.4252029377657518,31-60,Math,2
SESSION09199,High School,Computer Science,2024-09-30,20.57,8,Coding,5,Idea Drafted,True,5.0,9,Monday,0.3889158969372873,16-30,Computer Science,0
SESSION09200,Undergraduate,Math,2024-10-01,24.33,11,Writing,3,Assignment Completed,True,3.0,10,Tuesday,0.45211672831894784,16-30,Math,1
SESSION09201,Undergraduate,Psychology,2024-07-20,35.33,10,Brainstorming,4,Idea Drafted,True,4.5,7,Saturday,0.28304557033682426,31-60,Psychology,1
SESSION09202,High School,Business,2025-05-07,19.08,4,Writing,4,Assignment Completed,True,5.0,5,Wednesday,0.20964360587002098,16-30,Business,0
SESSION09203,High School,Math,2025-03-24,13.14,2,Homework Help,4,Gave Up,True,3.7,3,Monday,0.15220700152207,6-15,Math,0
SESSION09204,Undergraduate,Biology,2025-03-16,3.14,1,Studying,4,Idea Drafted,False,5.0,3,Sunday,0.3184713375796178,0-5,Biology,1
SESSION09205,Undergraduate,History,2024-12-01,14.87,6,Coding,3,Assignment Completed,True,2.6,12,Sunday,0.4034969737726967,6-15,History,1
SESSION09206,Undergraduate,Math,2024-07-23,23.17,6,Brainstorming,5,Idea Drafted,True,5.0,7,Tuesday,0.2589555459646094,16-30,Math,1
SESSION09207,Undergraduate,Engineering,2024-07-07,29.01,6,Brainstorming,5,Assignment Completed,True,4.4,7,Sunday,0.20682523267838676,16-30,Engineering,1
SESSION09208,Graduate,Business,2025-06-05,30.43,8,Research,3,Assignment Completed,True,2.0,6,Thursday,0.2628984554715741,31-60,Business,2
SESSION09209,High School,Math,2024-08-03,30.2,9,Writing,4,Confused,False,4.5,8,Saturday,0.2980132450331126,31-60,Math,0
SESSION09210,Graduate,Business,2025-02-21,29.46,12,Writing,4,Idea Drafted,True,2.3,2,Friday,0.40733197556008144,16-30,Business,2
SESSION09211,High School,Business,2025-03-21,30.45,6,Studying,3,Gave Up,False,2.6,3,Friday,0.19704433497536947,31-60,Business,0
SESSION09212,High School,Computer Science,2024-12-20,28.85,6,Writing,3,Idea Drafted,True,2.9,12,Friday,0.20797227036395147,16-30,Computer Science,0
SESSION09213,Undergraduate,Computer Science,2024-10-27,40.9,15,Brainstorming,5,Idea Drafted,True,5.0,10,Sunday,0.36674816625916873,31-60,Computer Science,1
SESSION09214,Undergraduate,Math,2025-02-25,12.28,5,Homework Help,5,Gave Up,True,5.0,2,Tuesday,0.40716612377850164,6-15,Math,1
SESSION09215,Graduate,History,2025-06-05,13.85,5,Coding,3,Idea Drafted,True,3.1,6,Thursday,0.36101083032490977,6-15,History,2
SESSION09216,Undergraduate,Business,2024-09-11,31.53,7,Homework Help,5,Idea Drafted,True,4.1,9,Wednesday,0.22201078338090707,31-60,Business,1
SESSION09217,Graduate,Business,2024-11-01,43.12,9,Writing,5,Idea Drafted,True,4.3,11,Friday,0.20871985157699444,31-60,Business,2
SESSION09218,High School,Biology,2025-01-17,43.5,16,Coding,4,Confused,False,4.6,1,Friday,0.367816091954023,31-60,Biology,0
SESSION09219,Undergraduate,Math,2025-05-28,17.75,6,Homework Help,4,Idea Drafted,False,3.7,5,Wednesday,0.3380281690140845,16-30,Math,1
SESSION09220,Undergraduate,Math,2025-05-07,7.01,1,Homework Help,5,Assignment Completed,False,5.0,5,Wednesday,0.14265335235378032,6-15,Math,1
SESSION09221,High School,History,2025-02-25,20.18,7,Coding,1,Assignment Completed,True,1.0,2,Tuesday,0.3468780971258672,16-30,History,0
SESSION09222,Undergraduate,Computer Science,2025-06-15,18.17,3,Coding,3,Assignment Completed,True,3.1,6,Sunday,0.16510731975784257,16-30,Computer Science,1
SESSION09223,Undergraduate,Business,2024-10-18,6.35,2,Writing,3,Assignment Completed,True,2.7,10,Friday,0.31496062992125984,6-15,Business,1
SESSION09224,Undergraduate,Math,2024-11-30,54.14,13,Studying,3,Assignment Completed,True,3.3,11,Saturday,0.24011821204285186,31-60,Math,1
SESSION09225,High School,Business,2025-05-11,2.57,1,Coding,4,Assignment Completed,False,2.4,5,Sunday,0.38910505836575876,0-5,Business,0
SESSION09226,Undergraduate,Biology,2024-10-05,19.31,4,Writing,3,Idea Drafted,True,3.4,10,Saturday,0.2071465561885034,16-30,Biology,1
SESSION09227,Graduate,Engineering,2024-07-10,43.87,11,Homework Help,5,Assignment Completed,True,5.0,7,Wednesday,0.250740825165261,31-60,Engineering,2
SESSION09228,Undergraduate,Biology,2024-11-15,21.02,4,Homework Help,4,Idea Drafted,True,4.3,11,Friday,0.19029495718363465,16-30,Biology,1
SESSION09229,Undergraduate,Biology,2024-08-11,53.8,15,Studying,4,Idea Drafted,True,3.5,8,Sunday,0.2788104089219331,31-60,Biology,1
SESSION09230,High School,Engineering,2024-07-08,58.58,20,Studying,5,Idea Drafted,False,4.2,7,Monday,0.3414134516899966,31-60,Engineering,0
SESSION09231,Undergraduate,Computer Science,2024-09-05,63.12,28,Homework Help,2,Assignment Completed,True,2.6,9,Thursday,0.44359949302915086,60+,Computer Science,1
SESSION09232,Undergraduate,Business,2025-03-10,33.21,11,Writing,3,Idea Drafted,False,3.1,3,Monday,0.331225534477567,31-60,Business,1
SESSION09233,High School,Psychology,2025-01-27,17.07,3,Studying,3,Assignment Completed,False,2.8,1,Monday,0.1757469244288225,16-30,Psychology,0
SESSION09234,Graduate,Psychology,2025-01-22,23.84,8,Writing,4,Idea Drafted,True,2.9,1,Wednesday,0.33557046979865773,16-30,Psychology,2
SESSION09235,High School,Engineering,2024-06-24,15.67,3,Writing,4,Idea Drafted,True,3.8,6,Monday,0.1914486279514997,16-30,Engineering,0
SESSION09236,Undergraduate,History,2024-08-15,25.92,11,Brainstorming,3,Idea Drafted,True,3.3,8,Thursday,0.4243827160493827,16-30,History,1
SESSION09237,Undergraduate,Math,2024-12-31,15.08,6,Homework Help,3,Assignment Completed,True,2.3,12,Tuesday,0.3978779840848806,16-30,Math,1
SESSION09238,Undergraduate,Engineering,2024-09-15,5.53,1,Writing,5,Idea Drafted,True,5.0,9,Sunday,0.18083182640144665,6-15,Engineering,1
SESSION09239,Undergraduate,Engineering,2024-06-27,14.49,3,Coding,2,Assignment Completed,False,1.9,6,Thursday,0.20703933747412007,6-15,Engineering,1
SESSION09240,Undergraduate,Biology,2024-10-04,28.67,7,Coding,4,Idea Drafted,True,5.0,10,Friday,0.24415765608650156,16-30,Biology,1
SESSION09241,Undergraduate,Business,2024-08-18,36.74,8,Writing,4,Idea Drafted,False,4.8,8,Sunday,0.21774632553075665,31-60,Business,1
SESSION09242,Graduate,Engineering,2024-12-29,6.98,1,Studying,3,Idea Drafted,True,2.4,12,Sunday,0.14326647564469913,6-15,Engineering,2
SESSION09243,Undergraduate,Computer Science,2024-12-03,18.67,6,Writing,2,Assignment Completed,False,1.2,12,Tuesday,0.3213711837171933,16-30,Computer Science,1
SESSION09244,High School,Business,2024-09-12,27.65,7,Writing,4,Gave Up,False,3.5,9,Thursday,0.25316455696202533,16-30,Business,0
SESSION09245,Undergraduate,Computer Science,2024-12-04,8.28,2,Coding,4,Gave Up,True,4.8,12,Wednesday,0.24154589371980678,6-15,Computer Science,1
SESSION09246,Undergraduate,Biology,2024-08-15,13.87,3,Writing,2,Idea Drafted,True,1.0,8,Thursday,0.21629416005767846,6-15,Biology,1
SESSION09247,High School,Business,2025-06-21,4.46,1,Writing,4,Idea Drafted,True,4.3,6,Saturday,0.2242152466367713,0-5,Business,0
SESSION09248,Undergraduate,Engineering,2025-05-22,16.13,6,Writing,2,Assignment Completed,True,1.6,5,Thursday,0.3719776813391197,16-30,Engineering,1
SESSION09249,Undergraduate,Business,2025-01-07,8.25,1,Brainstorming,4,Assignment Completed,False,4.2,1,Tuesday,0.12121212121212122,6-15,Business,1
SESSION09250,Undergraduate,Biology,2025-05-28,15.94,4,Studying,4,Confused,True,3.9,5,Wednesday,0.25094102885821834,16-30,Biology,1
SESSION09251,Undergraduate,Math,2024-08-02,11.39,2,Homework Help,5,Assignment Completed,True,5.0,8,Friday,0.17559262510974538,6-15,Math,1
SESSION09252,Undergraduate,History,2024-10-04,31.22,10,Homework Help,4,Assignment Completed,True,4.4,10,Friday,0.3203074951953876,31-60,History,1
SESSION09253,Graduate,Business,2025-02-25,9.11,3,Studying,4,Assignment Completed,True,4.8,2,Tuesday,0.32930845225027444,6-15,Business,2
SESSION09254,Undergraduate,Engineering,2024-10-02,21.39,5,Studying,2,Idea Drafted,True,2.2,10,Wednesday,0.23375409069658717,16-30,Engineering,1
SESSION09255,Undergraduate,Math,2025-03-13,11.58,3,Studying,3,Assignment Completed,True,2.9,3,Thursday,0.25906735751295334,6-15,Math,1
SESSION09256,Undergraduate,Business,2024-10-07,19.9,7,Writing,4,Assignment Completed,True,2.3,10,Monday,0.35175879396984927,16-30,Business,1
SESSION09257,Undergraduate,Business,2024-12-17,22.24,4,Writing,3,Assignment Completed,True,3.0,12,Tuesday,0.1798561151079137,16-30,Business,1
SESSION09258,Undergraduate,Psychology,2024-08-08,13.6,3,Studying,3,Confused,False,3.1,8,Thursday,0.22058823529411764,6-15,Psychology,1
SESSION09259,Undergraduate,Psychology,2025-01-15,7.62,1,Studying,5,Idea Drafted,True,4.5,1,Wednesday,0.13123359580052493,6-15,Psychology,1
SESSION09260,Undergraduate,Biology,2025-04-13,3.76,1,Coding,4,Assignment Completed,True,4.6,4,Sunday,0.26595744680851063,0-5,Biology,1
SESSION09261,Undergraduate,Math,2025-02-03,12.69,5,Writing,4,Confused,False,3.5,2,Monday,0.39401103230890466,6-15,Math,1
SESSION09262,High School,History,2024-09-21,5.3,1,Studying,2,Assignment Completed,True,2.7,9,Saturday,0.18867924528301888,6-15,History,0
SESSION09263,Undergraduate,Business,2025-02-08,29.91,7,Writing,4,Assignment Completed,True,5.0,2,Saturday,0.2340354396522902,16-30,Business,1
SESSION09264,Undergraduate,Business,2024-10-25,7.42,1,Studying,4,Confused,False,4.6,10,Friday,0.1347708894878706,6-15,Business,1
SESSION09265,High School,Engineering,2025-04-28,16.47,5,Writing,5,Idea Drafted,True,4.6,4,Monday,0.3035822707953856,16-30,Engineering,0
SESSION09266,Undergraduate,Math,2024-09-14,35.47,12,Writing,3,Idea Drafted,True,3.4,9,Saturday,0.33831406822667043,31-60,Math,1
SESSION09267,Undergraduate,Engineering,2025-06-18,11.51,3,Coding,4,Assignment Completed,False,3.4,6,Wednesday,0.26064291920069504,6-15,Engineering,1
SESSION09268,High School,Computer Science,2024-07-02,35.09,7,Writing,3,Assignment Completed,True,2.9,7,Tuesday,0.1994870333428327,31-60,Computer Science,0
SESSION09269,High School,Psychology,2025-02-02,5.07,2,Homework Help,5,Confused,True,5.0,2,Sunday,0.3944773175542406,6-15,Psychology,0
SESSION09270,High School,Math,2024-11-30,8.76,1,Writing,5,Idea Drafted,True,5.0,11,Saturday,0.11415525114155252,6-15,Math,0
SESSION09271,Undergraduate,History,2025-02-02,12.22,3,Studying,4,Confused,True,4.3,2,Sunday,0.2454991816693944,6-15,History,1
SESSION09272,Undergraduate,Computer Science,2025-04-29,30.3,13,Writing,2,Assignment Completed,False,2.4,4,Tuesday,0.429042904290429,31-60,Computer Science,1
SESSION09273,Undergraduate,History,2024-07-11,7.92,2,Homework Help,3,Gave Up,True,4.0,7,Thursday,0.25252525252525254,6-15,History,1
SESSION09274,Undergraduate,Computer Science,2024-12-03,13.99,5,Homework Help,3,Assignment Completed,True,2.0,12,Tuesday,0.35739814152966404,6-15,Computer Science,1
SESSION09275,Undergraduate,Psychology,2025-01-02,14.37,4,Research,3,Idea Drafted,True,3.2,1,Thursday,0.2783576896311761,6-15,Psychology,1
SESSION09276,High School,Business,2024-11-27,34.55,7,Writing,3,Assignment Completed,True,2.7,11,Wednesday,0.20260492040520986,31-60,Business,0
SESSION09277,Undergraduate,Psychology,2024-10-03,33.24,7,Studying,2,Assignment Completed,True,2.0,10,Thursday,0.210589651022864,31-60,Psychology,1
SESSION09278,Undergraduate,Math,2025-03-20,58.34,16,Homework Help,5,Gave Up,True,5.0,3,Thursday,0.27425437092903665,31-60,Math,1
